항목,부서경로,데이터종류,연도,종류,월,구분,주차,값,원본셀,연도구분
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,1,주차,W5,0.59742609,투자비!K35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,2,월계,,1.83660303,투자비!L35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,2,주차,W6,0.43948521,투자비!M35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,2,주차,W7,0.43948521,투자비!N35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,2,주차,W8,0.43948521,투자비!O35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,2,주차,W9,1.83660303,투자비!P35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,3,월계,,1.20180052,투자비!Q35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,3,주차,W10,0.59742609,투자비!R35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,3,주차,W11,0.59742609,투자비!S35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,3,주차,W12,1.20180052,투자비!T35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,3,주차,W13,1.20180052,투자비!U35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,3,주차,W14,0.59742609,투자비!V35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,4,월계,,1.20180052,투자비!W35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,4,주차,W14,0.59742609,투자비!X35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,4,주차,W15,0.59742609,투자비!Y35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,4,주차,W16,1.20180052,투자비!Z35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,4,주차,W17,1.20180052,투자비!AA35,당해
investment,투자비 (금형) / 제품2 / 발주금액,실적,2026,실적,4,주차,W18,0.59742609,투자비!AB35,당해
